1654041600000,320.70000000,324.30000000,314.10000000,316.30000000,161765.14500000,1654084799999,51618843.08120000,78075,78065.40000000,24908546.33220000,0
1654084800000,316.30000000,319.80000000,297.40000000,300.20000000,275274.27200000,1654127999999,84340271.86740000,126347,127606.35500000,39090313.99340000,0
1654128000000,300.30000000,305.10000000,298.00000000,304.80000000,87951.63300000,1654171199999,26560615.61310000,57212,44163.62500000,13342114.57810000,0
1654171200000,304.70000000,309.10000000,299.20000000,308.10000000,113931.62700000,1654214399999,34609428.50740000,70515,55798.65400000,16960166.46580000,0
1654214400000,308.10000000,309.90000000,295.40000000,295.90000000,109356.78200000,1654257599999,33188216.64920000,59664,50616.20000000,15386560.45340000,0
1654257600000,295.90000000,299.40000000,293.00000000,298.30000000,97590.57100000,1654300799999,28939788.73830000,61098,48807.61900000,14475855.68920000,0
1654300800000,298.30000000,301.90000000,294.50000000,298.70000000,65291.11000000,1654343999999,19486208.65530000,39383,32643.17000000,9741520.22700000,0
1654344000000,298.70000000,302.60000000,297.00000000,301.10000000,66177.54400000,1654387199999,19841691.87400000,42613,36566.17200000,10964238.63100000,0
1654387200000,301.10000000,301.40000000,295.50000000,297.40000000,55276.38600000,1654430399999,16438302.61750000,37599,26883.28000000,7993283.38170000,0
1654430400000,297.30000000,302.20000000,294.70000000,298.80000000,76676.57000000,1654473599999,22914896.84580000,48838,40786.94400000,12196168.99730000,0
1654473600000,298.80000000,312.00000000,298.70000000,307.30000000,129965.94900000,1654516799999,39908145.33580000,68990,70937.77400000,21772229.85880000,0
1654516800000,307.40000000,308.80000000,288.00000000,294.70000000,250916.21600000,1654559999999,74926130.33760000,115822,112959.50900000,33731673.37290000,0
1654560000000,294.80000000,295.10000000,273.30000000,276.50000000,270071.81800000,1654603199999,76491637.76620000,136175,128450.82900000,36402869.27670000,0
1654603200000,276.50000000,295.80000000,275.50000000,290.10000000,237842.82800000,1654646399999,68271137.51160000,123413,128058.56300000,36770642.41630000,0
1654646400000,290.10000000,293.40000000,283.80000000,290.60000000,133443.59700000,1654689599999,38611426.60730000,82701,71579.17900000,20719343.41280000,0
1654689600000,290.60000000,294.40000000,286.00000000,288.10000000,87200.48700000,1654732799999,25313522.92820000,63519,44279.61700000,12859408.22980000,0
1654732800000,288.20000000,293.20000000,286.10000000,290.60000000,76941.76200000,1654775999999,22274947.79830000,47547,41197.91200000,11936434.89280000,0
1654776000000,290.50000000,292.40000000,286.60000000,289.60000000,75731.83400000,1654819199999,21949315.12200000,53689,37613.24600000,10907040.14290000,0
1654819200000,289.50000000,292.80000000,284.30000000,289.10000000,96159.64600000,1654862399999,27791188.62050000,57729,48689.31300000,14076951.95580000,0
1654862400000,289.10000000,298.50000000,282.90000000,286.00000000,209293.04000000,1654905599999,60564902.94380000,113110,105800.57100000,30639205.42810000,0
1654905600000,286.10000000,290.20000000,277.50000000,278.50000000,102759.52700000,1654948799999,29309573.06960000,59642,47700.42100000,13627759.35750000,0
1654948800000,278.50000000,280.00000000,264.80000000,269.60000000,203313.09800000,1654991999999,55194879.32080000,103567,101303.68200000,27497648.49220000,0
1654992000000,269.60000000,271.60000000,250.70000000,258.10000000,215978.89200000,1655035199999,55747941.40640000,100310,104203.47800000,26898636.81110000,0
1655035200000,258.10000000,268.00000000,252.40000000,254.50000000,194458.02200000,1655078399999,50788658.81490000,95018,98782.37000000,25809613.17310000,0
1655078400000,254.40000000,257.50000000,217.20000000,220.80000000,598897.08400000,1655121599999,140039879.28580000,235754,288333.76300000,67430172.94860000,0
1655121600000,220.70000000,232.30000000,213.10000000,222.70000000,438091.42700000,1655164799999,97900840.43770000,162707,218537.91800000,48896805.94150000,0
1655164800000,222.70000000,230.90000000,203.80000000,220.00000000,566053.02600000,1655207999999,124058853.54180000,206903,274088.52500000,60135722.92590000,0
1655208000000,220.00000000,228.20000000,211.00000000,222.80000000,242188.37100000,1655251199999,53748265.35330000,110285,118863.15700000,26403483.84690000,0
1655251200000,222.80000000,224.40000000,198.10000000,212.40000000,446811.58070000,1655294399999,93248831.79609100,160663,211618.96030000,44218499.13626000,0
1655294400000,212.40000000,234.20000000,202.60000000,233.40000000,551673.69100000,1655337599999,119030266.84620000,203838,293432.16500000,63517929.27840000,0
1655337600000,233.30000000,236.90000000,213.30000000,215.80000000,277576.26400000,1655380799999,62461774.98250000,107931,135248.86800000,30478414.57140000,0
1655380800000,215.80000000,220.40000000,207.50000000,210.00000000,308861.29100000,1655423999999,66509045.65140000,115273,149080.25900000,32100438.13780000,0
1655424000000,210.00000000,221.70000000,207.50000000,217.40000000,223715.09900000,1655467199999,48414897.71070000,86056,111076.75200000,24027131.30490000,0
1655467200000,217.50000000,219.40000000,212.50000000,215.50000000,157626.65100000,1655510399999,33970981.43210000,66975,79495.52000000,17135067.54530000,0
1655510400000,215.60000000,218.80000000,196.10000000,202.60000000,357297.33000000,1655553599999,72954434.54550000,117005,165580.96500000,33847614.09460000,0
1655553600000,202.70000000,203.10000000,183.10000000,196.70000000,408523.43410000,1655596799999,79542134.21338600,142356,202779.75900000,39530866.67410000,0
1655596800000,196.70000000,208.60000000,189.40000000,206.90000000,314978.61300000,1655639999999,62385749.62640000,104921,163368.20700000,32370272.80120000,0
1655640000000,206.90000000,216.60000000,204.30000000,214.80000000,228295.35600000,1655683199999,47874587.23360000,98458,117147.55200000,24575621.08760000,0
1655683200000,214.80000000,217.20000000,204.40000000,215.80000000,262880.08400000,1655726399999,55404841.00830000,93579,133522.03600000,28171671.26710000,0
1655726400000,215.80000000,219.30000000,211.00000000,216.20000000,186368.55800000,1655769599999,39999323.41860000,86941,92554.22000000,19880398.87020000,0
1655769600000,216.20000000,225.60000000,212.90000000,218.90000000,253184.37700000,1655812799999,55774643.70420000,102736,134274.37200000,29594451.41890000,0
1655812800000,218.90000000,228.10000000,217.10000000,219.90000000,197168.30800000,1655855999999,44006926.87950000,89976,96849.60000000,21645053.76250000,0
1655856000000,219.90000000,220.30000000,211.00000000,215.70000000,191696.26200000,1655899199999,41255973.42220000,73100,92992.61400000,20016398.27490000,0
1655899200000,215.70000000,220.90000000,212.70000000,214.10000000,213059.46700000,1655942399999,46051426.60950000,80545,104004.74600000,22484230.84190000,0
1655942400000,214.20000000,231.20000000,213.90000000,225.20000000,230682.49600000,1655985599999,51333647.77310000,87617,132620.08800000,29537343.65680000,0
1655985600000,225.20000000,230.00000000,220.80000000,228.70000000,211810.76500000,1656028799999,47878900.03410000,87486,109004.83400000,24659006.04940000,0
1656028800000,228.70000000,238.30000000,228.10000000,236.70000000,170122.15700000,1656071999999,39560578.41010000,74920,92671.14200000,21555321.57000000,0
1656072000000,236.70000000,243.10000000,233.10000000,240.10000000,205100.62200000,1656115199999,48932657.52810000,91954,105158.40500000,25101209.36380000,0
1656115200000,240.00000000,241.90000000,235.40000000,237.50000000,138593.91700000,1656158399999,33110019.50200000,58835,67876.02100000,16216159.48670000,0
1656158400000,237.40000000,240.20000000,229.50000000,239.50000000,152777.17300000,1656201599999,35832091.30700000,64282,73743.50800000,17319392.49610000,0
1656201600000,239.50000000,243.70000000,236.20000000,243.30000000,105722.57900000,1656244799999,25295986.42520000,47532,61543.61600000,14734154.27630000,0
1656244800000,243.40000000,245.00000000,233.10000000,233.90000000,130602.42700000,1656287999999,31169389.94180000,63690,61291.87600000,14636615.47610000,0
1656288000000,233.90000000,240.80000000,233.10000000,238.00000000,108463.95800000,1656331199999,25750134.35940000,47810,53872.21900000,12793012.17780000,0
1656331200000,238.00000000,238.30000000,230.00000000,233.60000000,168596.71500000,1656374399999,39406451.68330000,72581,84728.17600000,19806489.24690000,0
1656374400000,233.60000000,240.20000000,230.30000000,238.80000000,131042.34500000,1656417599999,30884123.66520000,59730,66837.92700000,15772532.73920000,0
1656417600000,238.80000000,242.30000000,225.70000000,226.70000000,210562.36000000,1656460799999,49432252.28390000,91553,94905.26000000,22311963.34340000,0
1656460800000,226.70000000,229.40000000,216.90000000,219.90000000,257037.12200000,1656503999999,57175893.95290000,97779,132716.69300000,29531007.04160000,0
1656504000000,220.00000000,222.30000000,215.20000000,219.40000000,146118.27900000,1656547199999,31949957.97730000,85228,75488.14800000,16513075.93520000,0
1656547200000,219.50000000,220.00000000,205.30000000,208.40000000,178357.97900000,1656590399999,37866524.82890000,87540,83219.94100000,17679567.43810000,0
1656590400000,208.30000000,219.60000000,206.90000000,219.30000000,185688.82000000,1656633599999,39370007.90290000,95234,96531.01200000,20476413.90930000,0
