1643673600000,374.50000000,387.90000000,373.90000000,383.20000000,95116.59800000,1643716799999,36318774.20400000,59395,47671.81400000,18205641.74010000,0
1643716800000,383.20000000,388.70000000,379.60000000,384.30000000,102718.41500000,1643759999999,39520530.21100000,70044,50527.84600000,19449185.39420000,0
1643760000000,384.30000000,386.20000000,378.10000000,383.00000000,58120.97700000,1643803199999,22221785.16390000,40840,29793.97500000,11394541.35230000,0
1643803200000,382.90000000,385.50000000,366.40000000,367.20000000,125166.60100000,1643846399999,46831850.78770000,87069,53805.25900000,20143488.19060000,0
1643846400000,367.30000000,370.50000000,359.60000000,364.50000000,80704.18500000,1643889599999,29505944.13650000,52219,40337.87800000,14751768.67280000,0
1643889600000,364.50000000,372.50000000,360.40000000,372.50000000,92447.24600000,1643932799999,33843165.63460000,63755,48029.46300000,17586249.37150000,0
1643932800000,372.40000000,380.50000000,369.70000000,377.40000000,69419.11100000,1643975999999,26087682.44990000,45643,37995.63500000,14283384.49370000,0
1643976000000,377.50000000,399.80000000,372.60000000,399.70000000,204134.98500000,1644019199999,79025229.79100000,102212,109040.94900000,42244887.71880000,0
1644019200000,399.70000000,431.10000000,396.50000000,422.70000000,201690.94600000,1644062399999,84091910.05260000,99763,100024.12500000,41655923.44790000,0
1644062400000,422.70000000,423.80000000,407.70000000,414.10000000,124573.81100000,1644105599999,51879804.60660000,71023,60791.97700000,25329513.90460000,0
1644105600000,414.10000000,421.50000000,412.90000000,416.80000000,70737.99200000,1644148799999,29479701.55940000,45736,36624.98300000,15265643.73920000,0
1644148800000,416.70000000,425.00000000,407.30000000,420.40000000,111152.23400000,1644191999999,46056599.23530000,71438,54576.05900000,22638045.11060000,0
1644192000000,420.40000000,429.70000000,413.60000000,426.80000000,118634.74100000,1644235199999,50247995.45120000,68653,65050.07900000,27559989.75040000,0
1644235200000,426.80000000,439.40000000,425.90000000,433.80000000,170320.83900000,1644278399999,74045634.85540000,99619,80292.70100000,34918380.67390000,0
