1659312000000,283.50000000,290.60000000,282.90000000,286.10000000,117758.17800000,1659355199999,33734924.93800000,74968,60254.63200000,17267046.88130000,0
1659355200000,286.00000000,289.30000000,278.00000000,283.20000000,152342.76700000,1659398399999,43111000.95060000,100723,78806.86100000,22305224.67660000,0
1659398400000,283.30000000,285.00000000,274.30000000,280.00000000,128479.42200000,1659441599999,35797434.33310000,82442,61636.26100000,17179773.23170000,0
1659441600000,279.90000000,291.20000000,276.70000000,283.70000000,175418.99800000,1659484799999,49841009.32660000,108032,89243.13400000,25353540.17080000,0
1659484800000,283.80000000,293.20000000,278.30000000,291.10000000,122843.25800000,1659527999999,35215846.51590000,71348,63821.22800000,18311649.01860000,0
1659528000000,291.00000000,305.80000000,289.20000000,297.70000000,242604.61800000,1659571199999,72358864.15370000,117976,129398.26200000,38598283.29090000,0
1659571200000,297.70000000,308.50000000,297.20000000,300.70000000,170419.46900000,1659614399999,51557293.76920000,96110,88920.78000000,26903734.23200000,0
1659614400000,300.60000000,313.40000000,299.20000000,311.80000000,227734.97800000,1659657599999,69761522.74440000,129972,121936.49200000,37362139.42700000,0
1659657600000,311.80000000,321.50000000,308.00000000,317.80000000,184703.86700000,1659700799999,58361104.93300000,94183,95313.46400000,30117645.52300000,0
1659700800000,317.80000000,319.40000000,310.70000000,315.90000000,198792.76000000,1659743999999,62629027.39410000,96340,96358.09300000,30354181.33340000,0
1659744000000,315.80000000,319.60000000,312.90000000,314.50000000,79685.52800000,1659787199999,25174241.51260000,56884,40249.12400000,12721941.79290000,0
1659787200000,314.40000000,323.00000000,313.30000000,315.20000000,148104.02400000,1659830399999,47082109.76690000,71914,74153.71900000,23581316.15840000,0
1659830400000,315.30000000,316.10000000,308.00000000,315.50000000,95019.67300000,1659873599999,29619787.16860000,52253,49700.65600000,15496991.22690000,0
1659873600000,315.50000000,325.90000000,315.30000000,322.90000000,149028.57500000,1659916799999,48026622.19340000,75167,79952.81800000,25765097.82390000,0
1659916800000,322.80000000,332.00000000,321.70000000,330.40000000,158567.28500000,1659959999999,51993766.03630000,80648,80277.28800000,26343893.20950000,0
1659960000000,330.40000000,334.00000000,321.20000000,325.00000000,190809.69200000,1660003199999,62475514.08030000,91855,90561.66300000,29655442.73900000,0
1660003200000,324.90000000,326.70000000,316.60000000,317.70000000,124060.34700000,1660046399999,40022916.36110000,70904,61828.21400000,19963134.71840000,0
1660046400000,317.70000000,328.40000000,312.50000000,324.50000000,109683.60100000,1660089599999,35062662.49390000,77413,55280.73600000,17703544.95190000,0
1660089600000,324.50000000,326.50000000,313.70000000,317.70000000,149872.83700000,1660132799999,47841582.17660000,92826,71750.36300000,22900806.27920000,0
1660132800000,317.70000000,336.90000000,315.70000000,328.90000000,285041.34300000,1660175999999,94064047.89510000,143633,146399.20600000,48294173.35200000,0
1660176000000,329.00000000,334.80000000,328.50000000,330.30000000,129649.29000000,1660219199999,42983216.07980000,79127,63375.93600000,21013724.67200000,0
1660219200000,330.30000000,334.50000000,322.10000000,323.70000000,147579.84800000,1660262399999,48438608.61280000,91718,68952.70800000,22645144.15080000,0
1660262400000,323.70000000,327.70000000,317.90000000,319.30000000,107953.13000000,1660305599999,34904647.54700000,74082,53456.58900000,17290343.79820000,0
1660305600000,319.30000000,328.20000000,319.00000000,328.00000000,96831.56600000,1660348799999,31282919.66990000,65183,53604.18200000,17323409.27800000,0
1660348800000,328.00000000,333.00000000,325.10000000,331.40000000,139467.64600000,1660391999999,45807770.77390000,78261,75652.10000000,24849847.44260000,0
1660392000000,331.40000000,331.70000000,323.00000000,324.30000000,77757.54100000,1660435199999,25455278.40190000,53382,36734.98500000,12025670.12030000,0
1660435200000,324.40000000,331.00000000,323.50000000,327.40000000,91350.42600000,1660478399999,29964878.25520000,57356,48381.78700000,15877942.56480000,0
1660478400000,327.50000000,327.60000000,315.90000000,317.70000000,111715.60200000,1660521599999,35837036.43580000,77490,48579.46800000,15575381.35510000,0
1660521600000,317.80000000,327.50000000,313.80000000,316.20000000,131746.50400000,1660564799999,42161725.49680000,87195,65372.02100000,20939351.57520000,0
